4018	12760	1	2019
11748	16989	1	2020
8118	13837	1	2017
143	1153	1	2017
4719	5893	1	2020
2090	3551	1	2021
1657	7971	1	2019
609	16684	1	2021
1080	5062	1	2016
12061	12969	1	2021
11088	15165	1	2012
9610	12500	1	2011
6698	10061	1	2016
336	9823	1	2016
7719	13187	1	2015
12290	14111	1	2015
13127	14035	1	2013
7869	11445	1	2018
6188	14306	1	2012
6116	9813	3	2016,2017,2020
11519	16212	1	2021
4304	11883	1	2016
5564	17184	1	2018
2316	13329	1	2020
1622	13127	1	2021
4940	10040	3	2019,2019,2019
1981	5289	1	2020
11111	12427	1	2020
1709	7255	1	2015
2097	13358	1	2011
13127	14479	1	2011
4085	10669	1	2020
4930	8346	1	2015
1711	10297	1	2013
5095	17141	1	2020
11330	11528	2	2021,2021
9813	14404	1	2021
14816	16933	1	2021
1890	8322	2	2015,2015
7570	9597	1	2016
7590	11691	1	2018
10572	11696	1	2013
2852	5174	1	2016
3291	6191	1	2014
1757	15081	1	2017
6641	11938	1	2020
13273	16883	3	2014,2017,2013
11923	13127	1	2012
3877	6388	1	2020
12352	14587	1	2013
4453	16765	1	2017
2972	13622	1	2019
4414	11439	1	2021
13039	13127	1	2013
2913	11438	1	2015
12795	12848	1	2020
1309	9249	1	2016
5832	14375	1	2012
2588	7918	1	2019
7115	9117	1	2019
3475	11098	1	2017
15513	16116	1	2019
10776	16714	1	2021
13127	16137	1	2014
7591	9071	1	未知年份
9025	11884	1	2011
938	5236	1	2020
5975	12144	1	2020
12407	13870	1	2019
7278	8036	1	2021
6690	13708	1	2015
13469	16082	1	2020
6966	15155	1	2016
372	6020	1	2018
2914	16112	1	2020
10266	14856	1	2017
4791	16048	1	2016
11810	12772	1	2015
11516	15083	1	2019
3886	5493	1	2019
9690	14538	1	2021
5979	11867	1	2018
429	16260	1	2014
11867	15560	1	2011
2732	17139	1	2021
8851	12354	1	2011
13626	15525	1	2015
5463	10381	1	2014
4573	7413	1	2011
9876	16361	1	2020
10212	14737	1	2012
1456	1552	1	2014
8540	11293	1	2016
3865	10834	1	2019
7057	12716	1	2017
7517	9498	1	2017
9408	11867	3	2019,2019,2020
9368	13187	1	2017
11099	13127	1	2016
4195	7790	2	2018,2014
391	9777	1	2012
7679	14721	1	2018
14021	14996	1	2014
86	13127	1	2021
2710	14380	2	2012,2019
6947	10673	1	2017
7939	8833	1	2012
6138	11411	1	2013
670	8399	1	2018
7377	12380	1	2016
292	11810	1	2018
9203	11711	1	2013
6891	9575	1	2018
10806	12600	1	2020
2630	5712	1	2018
900	10265	1	2020
1562	11076	1	2021
2097	7679	1	2014
760	1018	1	2018
3869	7724	1	2020
5058	9813	2	2021,2020
6637	15729	1	2020
1149	7593	1	2020
4835	5292	1	2014
11250	12732	1	2021
7590	13871	1	2020
4110	5449	1	2020
8026	9751	1	2019
784	7348	1	2017
1680	8295	1	2019
11867	15609	2	2020,2018
14358	16776	1	2020
2952	3865	1	2015
6363	10233	1	2019
6775	15370	1	2019
632	11867	1	2017
16626	17034	1	2012
528	11362	1	2012
2129	15198	1	2021
528	11793	1	2017
3968	16869	1	2021
6207	16938	1	2016
7747	9795	1	2013
1456	1993	1	2020
7445	8701	1	2019
4973	13776	1	2019
1937	12754	1	2012
1567	11522	1	2019
471	5546	1	2021
5210	6188	1	2020
912	5250	1	2020
612	11226	1	2017
5029	14348	1	2015
4110	6790	1	2017
180	5239	1	2020
4075	8144	1	2014
2291	15896	1	2015
6619	14121	1	2021
4085	8014	1	2018
6268	7028	1	2019
292	12430	1	2015
10608	16543	1	2014
6476	8957	1	2018
2092	6471	1	2013
3300	13478	1	2018
1302	12839	1	2013
1618	4060	1	2015
4110	9101	2	2017,2020
12327	13426	1	2017
13755	17192	1	2013
2297	11860	1	2017
11792	15801	1	2013
6775	9706	1	2014
292	11728	1	2015
7679	15842	1	2016
996	4548	1	2018
4957	7590	1	2014
5130	10433	1	2017
133	13221	1	2016
7268	14870	1	2017
2322	13607	1	2017
7517	10255	1	2015
6292	10761	1	2018
7651	9310	1	2020
12297	16765	1	2020
387	2965	1	2019
3943	15800	1	2015
9470	15226	1	2021
2086	9813	1	2021
4110	12678	1	2020
14645	17002	1	2019
2841	8050	1	2018
6994	13127	1	2017
10997	13127	1	2012
1406	15862	1	2014
8829	15223	1	2019
5911	14111	1	2016
1390	9813	1	2012
8569	9813	1	2021
2571	11674	1	2011
11233	12569	1	2015
4341	7790	1	2018
1686	10775	1	2021
2735	11836	2	2020,2020
2088	13965	1	2018
5017	9813	1	2020
3380	16277	1	2016
1500	12459	1	2016
3924	5814	1	2014
13356	14159	1	2018
6436	13127	1	2018
9081	15883	1	2019
11541	14978	1	2015
8359	16732	1	2016
9136	12436	1	2019
9468	17214	1	2014
2796	10599	1	2021
3504	11362	3	2012,2017,2015
8346	8822	4	2012,2011,2018,2020
4457	6572	1	2020
7737	12407	1	2018
12641	15478	1	2012
5651	6600	1	2020
8801	11330	1	2014
313	4583	1	2021
2299	8848	1	2012
1888	16541	1	2015
19	4409	1	2019
925	8544	1	2014
929	3564	1	2016
12806	13170	1	2013
8210	13127	2	未知年份,2014
6605	15149	1	2015
12290	13487	1	2019
6426	7042	1	2021
3025	3596	1	未知年份
708	12194	1	2021
900	14581	2	2019,2019
1280	6188	1	2020
4027	13187	1	2013
7564	10153	1	2018
2184	7822	2	2017,2020
3273	5535	1	2014
900	14177	1	2021
13965	15334	1	2018
3549	9813	13	2018,2011,2012,2019,2012,2015,2012,2020,2016,2014,2016,2018,2021
4996	12510	1	2016
4422	10150	1	2014
11456	15318	1	2021
4343	8394	1	2021
14881	16467	1	2019
14286	14978	1	2019
5915	6446	1	2019
6404	12272	1	2021
6668	8656	1	2016
6188	6265	1	2017
719	16828	1	2020
15024	15551	1	2014
3412	12747	1	2014
5794	13639	1	2020
5029	17099	1	2019
9930	13563	1	2017
13599	17067	1	2013
6207	9381	1	2019
3357	8833	1	2019
6208	14921	1	2018
8346	12130	1	2014
4026	11297	1	2013
9423	9891	1	2013
3753	5277	1	2014
9609	16687	2	2020,2019
2970	7613	1	2013
4898	14645	1	2016
9789	13887	1	2014
8049	13127	1	2012
2995	4426	1	2021
43	13757	1	2017
11519	15072	1	2015
13127	15961	2	2019,2019
10358	13275	1	2016
6073	7312	1	2020
11463	12443	1	2020
12710	15622	1	2019
2305	13256	1	2020
7920	15916	1	2017
5104	5234	1	2019
5783	9314	1	2017
1475	4899	1	2020
6599	8182	1	2019
2948	7118	2	2020,2021
9985	11795	1	2021
292	16500	1	2021
10517	14572	1	2013
9878	14377	1	2019
7546	11136	1	2019
2776	3225	1	2019
5942	12140	1	2020
929	15495	1	2016
1997	8322	1	2020
9081	13790	2	2013,2016
10229	11867	1	2018
2088	15334	1	2018
5123	11223	1	2015
7897	13819	1	2021
1023	16095	1	2016
4878	7896	1	2012
4020	13886	1	2014
10735	11449	1	2013
4675	13127	1	2021
13346	14620	1	2015
3369	11721	1	2018
1841	14818	1	2015
6476	9913	1	2021
15	12015	1	2016
1475	4612	1	2017
9488	11867	1	2021
6970	10658	1	2018
10083	13708	1	2015
14756	15870	1	2021
10939	14456	1	2016
3865	13925	2	2016,2021
4057	9096	1	2012
6325	12004	1	2019
2810	4068	1	2013
1576	14532	1	2018
2711	6600	1	2015
11267	17068	1	2012
11887	15993	1	2021
7464	14001	1	2011
4149	15875	1	2019
9966	16776	2	2021,2021
10452	13127	1	2015
1145	6992	1	2015
9094	12578	1	2018
1746	2175	1	2020
10779	15880	1	2019
6150	11722	1	2021
1456	14828	1	2021
7444	11310	1	2013
699	8898	1	2021
7679	13374	1	2020
6634	13300	1	2020
13426	13877	1	2019
12290	14611	1	2013
6218	7590	1	2015
3409	15657	1	2017
9081	14535	1	2019
14987	15546	1	2020
14713	15972	1	2018
10	5083	1	2019
6708	10346	1	2020
4145	6565	1	2021
1651	5466	1	2021
1790	13161	1	2015
5814	9813	1	2020
5567	13410	1	2017
5201	6079	1	2021
475	6138	1	2013
4328	8017	2	2014,2016
1006	13426	1	2013
13886	16893	1	2020
12625	14798	1	2011
1906	10127	2	2012,2012
1943	2851	1	2015
10746	14896	1	2021
54	15691	1	2013
3203	16199	1	2019
3364	13664	1	2014
2065	13127	1	2011
2479	13049	1	2015
338	12061	1	2017
1282	6992	1	2019
3938	16589	1	2013
2379	6277	1	2020
5385	7923	1	2019
5426	6325	1	2012
6372	6845	1	2020
7235	11748	3	2020,2021,2020
4397	6388	1	2019
9836	16492	1	2019
7079	7606	1	2018
3901	17127	1	2017
1125	5029	1	2018
900	14984	2	2011,2020
6325	11936	1	2021
330	11867	3	2014,2012,2018
9094	13963	1	2016
9640	11494	1	2012
3564	5149	1	2021
2099	12695	1	2017
2293	8615	1	2012
9448	12212	1	2021
6005	14322	1	2021
1571	4296	1	2013
1663	5786	1	2021
7844	13115	1	2018
6621	8188	1	2021
5340	9364	1	2013
5799	8575	1	2012
1674	6952	1	2017
587	13840	1	2020
9138	16732	1	2015
9934	12670	1	2021
1112	8811	1	2017
6075	6934	1	2014
6225	8788	1	2021
10555	16086	1	2020
8468	10174	1	2021
12327	15300	1	2017
5470	10790	1	2021
3332	12613	1	2020
874	8481	1	2013
12089	14865	1	2014
6314	7649	1	2019
5108	14201	1	2013
5714	6020	1	2020
9393	12648	1	2011
10837	16462	1	2021
7550	14633	1	2020
7894	9387	1	2021
8048	16400	1	2013
6177	7503	1	2015
5660	13733	1	2019
2434	7679	1	2016
7589	12600	2	2014,2020
2491	3557	1	2021
5498	13982	1	2018
581	5946	1	2019
2483	5015	1	2018
5661	15554	1	2018
752	8488	1	2012
5123	6139	1	2014
8786	13016	1	2012
929	10371	1	2012
2505	16199	1	2020
17001	17061	1	2018
3897	9777	1	2020
1669	4482	1	2021
5569	5941	1	2011
9177	10908	1	2021
4672	10592	1	2020
4294	14509	1	2021
160	7923	1	2020
9885	15349	3	2016,2021,2021
1657	15602	1	2017
27	11939	1	2020
11362	11602	1	2021
13127	13628	1	2016
4381	7649	1	2019
906	9814	1	2020
5239	7098	1	2013
8036	16032	1	2021
11530	15003	1	2017
12533	14133	1	2021
394	16286	1	2019
8976	16616	1	2020
61	309	1	2013
11798	13622	1	2019
4833	11279	1	2021
1428	13127	2	2020,2014
13286	15323	1	2018
325	13656	1	2015
1867	7579	1	2021
8695	11867	1	2020
12539	15308	1	2012
5814	9299	1	2011
5618	10021	1	2019
1886	4059	1	2012
1404	9813	1	2013
15508	15709	1	未知年份
6756	9823	1	2021
7723	15398	1	2016
5687	14723	1	2021
4941	11826	1	2019
14340	17214	1	2017
2075	13772	1	2017
471	10425	1	2011
4677	12392	1	2015
3981	9891	1	未知年份
11930	12324	1	2020
3067	4006	1	2015
3865	5276	1	2018
7315	14340	5	2012,2012,2016,2017,2018
7870	13605	1	2015
7693	16687	1	2017
5175	6631	1	2013
13445	15839	1	2019
7419	16271	1	2021
2008	5130	1	2021
16016	16350	1	2016
3241	8801	1	2020
206	3932	1	2016
7556	10141	1	2021
8493	14564	1	2014
5186	14936	1	2013
3075	14818	1	2016
9101	14779	1	2014
1573	13696	1	2016
6935	13444	1	2018
735	13127	1	2015
7723	15053	1	2014
2705	7590	1	2013
1012	11422	1	2020
8079	14310	1	2021
3263	6441	1	2015
5289	8514	1	2015
15815	16459	1	2017
2087	13127	1	2021
10873	12290	1	2011
11867	12379	2	2017,2018
7383	14392	1	2017
847	3811	1	2018
1911	14752	1	2012
242	3142	1	2012
876	9823	1	2021
4949	11867	1	2017
10526	11694	1	2017
1504	5376	1	2020
7015	15127	1	2016
11927	14611	1	2013
16296	16787	1	2016
11805	14362	1	2013
133	9702	1	2014
6183	15867	1	2017
9085	9813	1	2018
5034	16920	1	2011
1264	6452	1	未知年份
9685	10820	1	2020
3918	16920	2	2013,2012
7361	13127	1	2021
11168	17132	1	2020
13127	13687	1	2018
13127	15791	2	2011,2021
9311	11777	1	2021
6650	12743	1	2016
4969	15835	1	2021
1195	14694	1	2021
8006	12526	1	2017
1771	11731	1	2017
3865	8843	1	2019
900	13545	6	2019,2019,2021,2012,2021,2017
3147	5520	1	2012
250	9792	1	2015
8330	13337	1	2018
594	9967	1	2013
11692	13510	1	2020
6961	16911	1	2018
